date,day_of_week,month,is_weekday,file_count_AM_actual,file_count_PM_actual,total_records_AM_actual,total_records_PM_actual,file_count_AM_predicted,file_count_PM_predicted,total_records_AM_predicted,total_records_PM_predicted
2022-12-02,4,12,1,1.0,1.0,504067.0,1741945.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2022-12-03,5,12,0,1.0,1.0,1268341.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2022-12-05,0,12,1,9.0,3.0,19348604.0,6827058.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2022-12-06,1,12,1,2.0,7.0,4819312.0,17581352.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2022-12-07,2,12,1,1.0,1.0,54803.0,60957.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2022-12-08,3,12,1,1.0,1.0,310095.0,299266.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2022-12-09,4,12,1,1.0,1.0,264931.0,353404.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2022-12-10,5,12,0,1.0,1.0,3072.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2022-12-12,0,12,1,3.0,1.0,6410801.0,334113.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2022-12-13,1,12,1,7.0,7.0,15756294.0,16494958.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2022-12-14,2,12,1,1.0,1.0,119490.0,239904.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2022-12-15,3,12,1,1.0,1.0,55506.0,88219.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2022-12-16,4,12,1,1.0,1.0,546446.0,386115.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2022-12-17,5,12,0,1.0,1.0,39006.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2022-12-19,0,12,1,1.0,3.0,691516.0,8805451.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2022-12-20,1,12,1,5.0,10.0,11862367.0,24107123.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2022-12-21,2,12,1,6.0,1.0,13004591.0,279049.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2022-12-22,3,12,1,1.0,1.0,227850.0,788230.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2022-12-23,4,12,1,1.0,1.0,426915.0,504761.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2022-12-24,5,12,0,1.0,1.0,2604.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2022-12-26,0,12,1,3.0,1.0,6264798.0,2031818.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2022-12-27,1,12,1,3.0,10.0,5004904.0,22824761.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2022-12-28,2,12,1,1.0,1.0,2257451.0,148585.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2022-12-29,3,12,1,1.0,1.0,28884.0,379883.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2022-12-30,4,12,1,1.0,1.0,231056.0,792933.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2022-12-31,5,12,0,1.0,1.0,188.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2023-01-02,0,1,1,3.0,1.0,5948509.0,2064872.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2023-01-03,1,1,1,2.0,8.0,4278483.0,16492042.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2023-01-04,2,1,1,1.0,5.0,1061930.0,12046223.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2023-01-05,3,1,1,1.0,1.0,518146.0,1861391.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2023-01-06,4,1,1,1.0,1.0,269293.0,379182.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2023-01-07,5,1,0,1.0,1.0,563864.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2023-01-09,0,1,1,3.0,1.0,7513832.0,1646102.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2023-01-10,1,1,1,3.0,7.0,5109052.0,17468406.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2023-01-11,2,1,1,1.0,1.0,476031.0,107448.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2023-01-12,3,1,1,1.0,1.0,22324.0,2898811.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2023-01-13,4,1,1,1.0,1.0,2298295.0,404343.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2023-01-14,5,1,0,1.0,1.0,215234.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2023-01-16,0,1,1,1.0,4.0,50658.0,9182936.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2023-01-17,1,1,1,2.0,6.0,3570868.0,12508884.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2023-01-18,2,1,1,4.0,1.0,8887348.0,132499.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2023-01-19,3,1,1,1.0,1.0,379531.0,1241610.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2023-01-20,4,1,1,1.0,1.0,2164494.0,2183068.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2023-01-21,5,1,0,6.0,1.0,11838433.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2023-01-23,0,1,1,4.0,1.0,9302680.0,193721.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2023-01-24,1,1,1,3.0,8.0,5446038.0,17766908.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2023-01-25,2,1,1,1.0,1.0,458483.0,167754.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2023-01-26,3,1,1,1.0,1.0,143655.0,1947262.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2023-01-27,4,1,1,1.0,1.0,1436740.0,291200.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2023-01-28,5,1,0,1.0,1.0,715.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2023-01-30,0,1,1,4.0,1.0,9413975.0,190830.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2023-01-31,1,1,1,2.0,7.0,3556433.0,14442634.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2023-02-01,2,2,1,1.0,1.0,30133.0,390637.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2023-02-02,3,2,1,1.0,1.0,1233587.0,1995084.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2023-02-03,4,2,1,1.0,1.0,899123.0,588609.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2023-02-04,5,2,0,1.0,1.0,1463457.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2023-02-06,0,2,1,6.0,1.0,14664594.0,413084.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2023-02-07,1,2,1,6.0,7.0,14408571.0,16495216.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2023-02-08,2,2,1,1.0,1.0,235445.0,78312.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2023-02-09,3,2,1,1.0,1.0,61381.0,1211308.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2023-02-10,4,2,1,1.0,1.0,239974.0,320962.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2023-02-11,5,2,0,1.0,1.0,93185.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2023-02-13,0,2,1,2.0,3.0,3678529.0,6953844.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2023-02-14,1,2,1,2.0,8.0,3988321.0,16817552.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2023-02-15,2,2,1,1.0,1.0,137647.0,57532.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2023-02-16,3,2,1,1.0,1.0,10545.0,95889.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2023-02-17,4,2,1,1.0,1.0,1652831.0,742427.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2023-02-18,5,2,0,1.0,1.0,1460525.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2023-02-20,0,2,1,5.0,7.0,11973450.0,13835837.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2023-02-21,1,2,1,2.0,7.0,4780441.0,17229628.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2023-02-22,2,2,1,1.0,1.0,156042.0,92334.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2023-02-23,3,2,1,1.0,1.0,406776.0,222377.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2023-02-24,4,2,1,1.0,1.0,1675236.0,233800.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2023-02-25,5,2,0,1.0,1.0,38346.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2023-02-27,0,2,1,4.0,1.0,10056296.0,213788.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2023-02-28,1,2,1,2.0,7.0,4113555.0,15585135.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2023-03-01,2,3,1,1.0,1.0,186922.0,683993.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2023-03-02,3,3,1,1.0,1.0,122550.0,80350.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2023-03-03,4,3,1,1.0,1.0,2804319.0,655703.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2023-03-04,5,3,0,1.0,1.0,134162.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2023-03-06,0,3,1,7.0,1.0,19819492.0,1242032.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2023-03-07,1,3,1,2.0,7.0,4831184.0,16884814.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2023-03-08,2,3,1,1.0,1.0,210426.0,55597.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2023-03-09,3,3,1,1.0,1.0,98571.0,33470.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2023-03-10,4,3,1,1.0,1.0,1553584.0,678744.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2023-03-11,5,3,0,1.0,1.0,252503.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2023-03-13,0,3,1,2.0,3.0,3807453.0,7900565.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2023-03-14,1,3,1,2.0,7.0,4215386.0,15873602.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2023-03-15,2,3,1,1.0,1.0,50226.0,42865.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2023-03-16,3,3,1,1.0,1.0,49297.0,1633935.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2023-03-17,4,3,1,1.0,1.0,333243.0,453798.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2023-03-18,5,3,0,1.0,1.0,1597375.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2023-03-20,0,3,1,1.0,10.0,2534852.0,22654809.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2023-03-21,1,3,1,6.0,7.0,13221514.0,18486351.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2023-03-22,2,3,1,1.0,1.0,420188.0,368143.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2023-03-23,3,3,1,1.0,1.0,423340.0,6903.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2023-03-24,4,3,1,1.0,1.0,1389123.0,637322.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2023-03-25,5,3,0,1.0,1.0,108092.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2023-03-27,0,3,1,5.0,1.0,12807017.0,201364.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2023-03-28,1,3,1,2.0,7.0,3731784.0,15818146.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2023-03-29,2,3,1,1.0,1.0,50896.0,48243.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2023-03-30,3,3,1,1.0,1.0,33564.0,233651.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2023-03-31,4,3,1,1.0,1.0,1455846.0,216885.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2023-04-01,5,4,0,1.0,1.0,3677.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2023-04-03,0,4,1,5.0,1.0,11708070.0,229026.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2023-04-04,1,4,1,3.0,10.0,6155584.0,22067218.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2023-04-05,2,4,1,7.0,1.0,12970289.0,2073914.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2023-04-06,3,4,1,1.0,1.0,149769.0,65493.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2023-04-07,4,4,1,1.0,1.0,1534391.0,749293.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2023-04-08,5,4,0,1.0,1.0,956038.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2023-04-10,0,4,1,4.0,1.0,8776836.0,143509.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2023-04-11,1,4,1,2.0,8.0,4074418.0,17288387.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2023-04-12,2,4,1,1.0,1.0,215751.0,1622830.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2023-04-13,3,4,1,1.0,1.0,21003.0,13043.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2023-04-14,4,4,1,1.0,1.0,1424793.0,708487.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2023-04-15,5,4,0,1.0,1.0,16899.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2023-04-17,0,4,1,1.0,1.0,450039.0,111919.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2023-04-18,1,4,1,4.0,10.0,7839831.0,24111497.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2023-04-19,2,4,1,1.0,1.0,1946933.0,2736135.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2023-04-20,3,4,1,1.0,2.0,580238.0,4814311.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2023-04-21,4,4,1,6.0,1.0,11715283.0,2028309.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2023-04-22,5,4,0,1.0,1.0,92377.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2023-04-24,0,4,1,2.0,2.0,5822304.0,4821172.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2023-04-25,1,4,1,5.0,7.0,9642191.0,16890003.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2023-04-26,2,4,1,1.0,1.0,48108.0,1533620.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2023-04-27,3,4,1,1.0,1.0,9275.0,75390.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2023-04-28,4,4,1,1.0,1.0,1525460.0,742293.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2023-04-29,5,4,0,1.0,1.0,52910.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2023-05-01,0,5,1,1.0,5.0,34998.0,11809560.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2023-05-02,1,5,1,3.0,7.0,5316300.0,16273660.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2023-05-03,2,5,1,1.0,1.0,1604099.0,140306.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2023-05-04,3,5,1,1.0,6.0,258434.0,11901537.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2023-05-05,4,5,1,1.0,1.0,2059858.0,2115651.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2023-05-06,5,5,0,1.0,1.0,447907.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2023-05-08,0,5,1,3.0,2.0,7528164.0,3349951.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2023-05-09,1,5,1,2.0,7.0,3557128.0,16847972.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2023-05-10,2,5,1,1.0,1.0,19266.0,106150.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2023-05-11,3,5,1,1.0,1.0,34139.0,101808.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2023-05-12,4,5,1,1.0,1.0,320095.0,1392223.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2023-05-13,5,5,0,1.0,1.0,1252643.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2023-05-15,0,5,1,1.0,8.0,34002.0,18764369.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2023-05-16,1,5,1,3.0,8.0,5720880.0,16511981.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2023-05-17,2,5,1,2.0,1.0,3212624.0,85563.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2023-05-18,3,5,1,1.0,1.0,775319.0,589858.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2023-05-19,4,5,1,1.0,1.0,1726949.0,1632322.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2023-05-20,5,5,0,1.0,1.0,883992.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2023-05-22,0,5,1,6.0,1.0,14544841.0,329629.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2023-05-23,1,5,1,8.0,8.0,19946572.0,16297235.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2023-05-24,2,5,1,1.0,1.0,510904.0,352010.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2023-05-25,3,5,1,1.0,1.0,229867.0,325137.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2023-05-26,4,5,1,1.0,1.0,1608055.0,1614286.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2023-05-27,5,5,0,1.0,1.0,121897.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2023-05-29,0,5,1,4.0,1.0,9170300.0,242676.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2023-05-30,1,5,1,2.0,7.0,5319983.0,16743417.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2023-05-31,2,5,1,1.0,1.0,413189.0,516095.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2023-06-01,3,6,1,1.0,1.0,12897.0,81582.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2023-06-02,4,6,1,1.0,1.0,1584836.0,336637.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2023-06-03,5,6,0,1.0,1.0,1432743.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2023-06-05,0,6,1,6.0,1.0,12646313.0,1700906.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2023-06-06,1,6,1,4.0,8.0,10952576.0,17548448.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2023-06-07,2,6,1,1.0,1.0,195228.0,159411.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2023-06-08,3,6,1,1.0,1.0,68037.0,73487.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2023-06-09,4,6,1,1.0,1.0,802894.0,1762763.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2023-06-10,5,6,0,1.0,1.0,426534.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2023-06-12,0,6,1,3.0,3.0,8075093.0,4687233.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2023-06-13,1,6,1,3.0,8.0,5708878.0,16592295.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2023-06-14,2,6,1,1.0,1.0,201521.0,96591.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2023-06-15,3,6,1,1.0,1.0,318988.0,183286.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2023-06-16,4,6,1,1.0,1.0,1948440.0,644353.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2023-06-17,5,6,0,1.0,1.0,105449.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2023-06-19,0,6,1,3.0,2.0,6452084.0,5385533.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2023-06-20,1,6,1,3.0,10.0,5303371.0,19370699.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2023-06-21,2,6,1,5.0,1.0,11873962.0,132332.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2023-06-22,3,6,1,1.0,1.0,72701.0,286756.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2023-06-23,4,6,1,1.0,1.0,1526241.0,480915.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2023-06-24,5,6,0,1.0,1.0,176232.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2023-06-26,0,6,1,1.0,1.0,33626.0,2702486.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2023-06-27,1,6,1,3.0,7.0,5907420.0,15265552.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2023-06-28,2,6,1,2.0,1.0,3534640.0,120828.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2023-06-29,3,6,1,1.0,1.0,1475301.0,84486.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2023-06-30,4,6,1,1.0,2.0,258463.0,242819.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2023-07-01,5,7,0,1.0,1.0,349710.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2023-07-03,0,7,1,1.0,1.0,974099.0,40754.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2023-07-04,1,7,1,3.0,10.0,4947284.0,22034702.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2023-07-05,2,7,1,3.0,1.0,5710593.0,810712.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2023-07-06,3,7,1,7.0,1.0,18693240.0,618309.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2023-07-07,4,7,1,1.0,1.0,227700.0,202913.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2023-07-08,5,7,0,1.0,1.0,115702.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2023-07-10,0,7,1,4.0,1.0,9949294.0,213529.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2023-07-11,1,7,1,2.0,5.0,4722903.0,10523997.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2023-07-12,2,7,1,3.0,1.0,3884289.0,90785.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2023-07-13,3,7,1,3.0,1.0,5242604.0,220169.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2023-07-14,4,7,1,1.0,1.0,1546395.0,463431.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2023-07-15,5,7,0,1.0,1.0,99243.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2023-07-17,0,7,1,1.0,1.0,537687.0,41111.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2023-07-18,1,7,1,7.0,1.0,15161965.0,395424.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2023-07-19,2,7,1,1.0,5.0,716784.0,9181036.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2023-07-20,3,7,1,6.0,6.0,14137993.0,10762240.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2023-07-21,4,7,1,2.0,1.0,3608751.0,506977.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2023-07-22,5,7,0,1.0,1.0,16045.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2023-07-24,0,7,1,1.0,5.0,19588.0,12487094.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2023-07-25,1,7,1,3.0,7.0,5174090.0,16398297.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2023-07-26,2,7,1,1.0,1.0,19612.0,2690489.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2023-07-27,3,7,1,1.0,1.0,16553.0,1312227.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2023-07-28,4,7,1,1.0,1.0,401732.0,260380.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2023-07-29,5,7,0,1.0,1.0,16912.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2023-07-31,0,7,1,2.0,3.0,3983908.0,7530900.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2023-08-01,1,8,1,2.0,8.0,3474813.0,16596173.0,3.019368272227891,7.124079092815711,5831225.9704340855,16131479.385329086
2023-08-02,2,8,1,1.0,1.0,182707.0,62523.0,2.0920372527393205,1.094705310661148,3557570.4090345176,771693.6201825109
2023-08-03,3,8,1,1.0,1.0,1539592.0,110994.0,1.2450761168673563,1.2875968836221632,945051.4115754031,1102601.7175621553
2023-08-04,4,8,1,1.0,5.0,1736713.0,11769914.0,1.084281095098724,1.4407982589964226,915283.0884369138,1688274.4891014025
2023-08-05,5,8,0,5.0,1.0,7125873.0,873126.0,1.1971463181123578,1.0,809786.5005901529,873126.0
2023-08-07,0,8,1,5.0,1.0,12096174.0,374049.0,3.211847783454525,2.3256384599015103,7024618.989330134,4147840.6534463023
2023-08-08,1,8,1,2.0,7.0,4677174.0,16050168.0,3.019368272227891,7.124079092815711,5831225.9704340855,16131479.385329086
2023-08-09,2,8,1,1.0,1.0,146877.0,132486.0,2.0920372527393205,1.094705310661148,3557570.4090345176,771693.6201825109
2023-08-10,3,8,1,1.0,1.0,465330.0,41198.0,1.2450761168673563,1.2875968836221632,945051.4115754031,1102601.7175621553
2023-08-11,4,8,1,1.0,1.0,1647205.0,536752.0,1.084281095098724,1.4407982589964226,915283.0884369138,1688274.4891014025
